Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,NumPrimaryHealthCenters_HMIS,NumCommunityHealthCenters_HMIS,NumSubDistrictHospitals_HMIS,NumDistrictHospitals_HMIS,TotalPublicHealthFacilities_HMIS,NumPublicBeds_HMIS,NumRuralHospitals_NHP18,NumRuralBeds_NHP18,NumUrbanHospitals_NHP18,NumUrbanBeds_NHP18,Population,Rural population,Urban population,Area,Density,Gender Ratio
453,29-03-2020,7:30 PM,Goa,-,-,0,0,5,31.0,4.0,2.0,3.0,40.0,2666.0,17.0,1405.0,25.0,1608.0,1458545.0,551731.0,906814.0,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973.0
454,29-03-2020,7:30 PM,Gujarat,-,-,1,5,58,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
455,29-03-2020,7:30 PM,Haryana,-,-,17,0,33,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
456,29-03-2020,7:30 PM,Himachal Pradesh,-,-,0,1,3,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
457,29-03-2020,7:30 PM,Jammu and Kashmir,-,-,1,2,31,,,,,,,,,,,,,,,,
458,29-03-2020,7:30 PM,Karnataka,-,-,5,3,76,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
459,29-03-2020,7:30 PM,Kerala,-,-,15,1,182,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
460,29-03-2020,7:30 PM,Ladakh,-,-,3,0,13,,,,,,,,,,,,,,,,
461,29-03-2020,7:30 PM,Madhya Pradesh,-,-,0,2,30,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
462,29-03-2020,7:30 PM,Maharashtra,-,-,25,6,186,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
463,29-03-2020,7:30 PM,Manipur,-,-,0,0,1,87.0,17.0,1.0,9.0,114.0,2562.0,23.0,730.0,7.0,697.0,2570390.0,1793875.0,776515.0,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992.0
464,29-03-2020,7:30 PM,Mizoram,-,-,0,0,1,65.0,10.0,3.0,9.0,87.0,2312.0,56.0,604.0,34.0,1393.0,1097206.0,525435.0,571771.0,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976.0
465,29-03-2020,7:30 PM,Odisha,-,-,0,0,3,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
466,29-03-2020,7:30 PM,Puducherry,-,-,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
467,29-03-2020,7:30 PM,Punjab,-,-,1,1,38,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
468,29-03-2020,7:30 PM,Rajasthan,-,-,3,0,55,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
469,29-03-2020,7:30 PM,Tamil Nadu,-,-,4,1,49,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
470,29-03-2020,7:30 PM,Telengana,-,-,1,1,66,,,,,,,,,,,,,,,,
471,29-03-2020,7:30 PM,Uttarakhand,-,-,2,0,7,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
472,29-03-2020,7:30 PM,Uttar Pradesh,-,-,11,0,65,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
473,29-03-2020,7:30 PM,West Bengal,-,-,0,1,18,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
474,30-03-2020,9:30 PM,Andhra Pradesh,-,-,1,0,23,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
475,30-03-2020,9:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,,,,,,,,,,,,,,,,
476,30-03-2020,9:30 PM,Bihar,-,-,0,1,15,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
477,30-03-2020,9:30 PM,Chandigarh,-,-,0,0,8,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
478,30-03-2020,9:30 PM,Chhattisgarh,-,-,0,0,7,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
479,30-03-2020,9:30 PM,Delhi,-,-,6,2,87,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
480,30-03-2020,9:30 PM,Goa,-,-,0,0,5,31.0,4.0,2.0,3.0,40.0,2666.0,17.0,1405.0,25.0,1608.0,1458545.0,551731.0,906814.0,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973.0
481,30-03-2020,9:30 PM,Gujarat,-,-,1,6,69,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
482,30-03-2020,9:30 PM,Haryana,-,-,18,0,36,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
483,30-03-2020,9:30 PM,Himachal Pradesh,-,-,0,1,3,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
484,30-03-2020,9:30 PM,Jammu and Kashmir,-,-,2,2,48,,,,,,,,,,,,,,,,
485,30-03-2020,9:30 PM,Karnataka,-,-,5,3,83,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
486,30-03-2020,9:30 PM,Kerala,-,-,19,1,202,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
487,30-03-2020,9:30 PM,Ladakh,-,-,3,0,13,,,,,,,,,,,,,,,,
488,30-03-2020,9:30 PM,Madhya Pradesh,-,-,0,3,47,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
489,30-03-2020,9:30 PM,Maharashtra,-,-,25,8,198,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
490,30-03-2020,9:30 PM,Manipur,-,-,0,0,1,87.0,17.0,1.0,9.0,114.0,2562.0,23.0,730.0,7.0,697.0,2570390.0,1793875.0,776515.0,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992.0
491,30-03-2020,9:30 PM,Mizoram,-,-,0,0,1,65.0,10.0,3.0,9.0,87.0,2312.0,56.0,604.0,34.0,1393.0,1097206.0,525435.0,571771.0,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976.0
492,30-03-2020,9:30 PM,Odisha,-,-,0,0,3,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
493,30-03-2020,9:30 PM,Puducherry,-,-,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
494,30-03-2020,9:30 PM,Punjab,-,-,1,1,38,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
495,30-03-2020,9:30 PM,Rajasthan,-,-,3,0,59,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
496,30-03-2020,9:30 PM,Tamil Nadu,-,-,4,1,67,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
497,30-03-2020,9:30 PM,Telengana,-,-,1,1,71,,,,,,,,,,,,,,,,
498,30-03-2020,9:30 PM,Uttarakhand,-,-,2,0,7,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
499,30-03-2020,9:30 PM,Uttar Pradesh,-,-,11,0,82,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
500,30-03-2020,9:30 PM,West Bengal,-,-,0,1,22,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
501,30-03-2020,9:30 PM,Unassigned,-,-,0,0,46,,,,,,,,,,,,,,,,
502,31-03-2020,8:30 PM,Andhra Pradesh,-,-,1,0,40,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
503,31-03-2020,8:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,,,,,,,,,,,,,,,,
504,31-03-2020,8:30 PM,Bihar,-,-,0,1,15,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
505,31-03-2020,8:30 PM,Chandigarh,-,-,0,0,13,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
506,31-03-2020,8:30 PM,Chhattisgarh,-,-,0,0,8,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
507,31-03-2020,8:30 PM,Delhi,-,-,6,2,97,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
508,31-03-2020,8:30 PM,Goa,-,-,0,0,5,31.0,4.0,2.0,3.0,40.0,2666.0,17.0,1405.0,25.0,1608.0,1458545.0,551731.0,906814.0,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973.0
509,31-03-2020,8:30 PM,Gujarat,-,-,3,6,73,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
510,31-03-2020,8:30 PM,Haryana,-,-,21,0,40,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
511,31-03-2020,8:30 PM,Himachal Pradesh,-,-,0,1,3,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
512,31-03-2020,8:30 PM,Jammu and Kashmir,-,-,2,2,54,,,,,,,,,,,,,,,,
513,31-03-2020,8:30 PM,Karnataka,-,-,5,3,83,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
514,31-03-2020,8:30 PM,Kerala,-,-,19,1,234,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
515,31-03-2020,8:30 PM,Ladakh,-,-,3,0,13,,,,,,,,,,,,,,,,
516,31-03-2020,8:30 PM,Madhya Pradesh,-,-,0,3,47,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
517,31-03-2020,8:30 PM,Maharashtra,-,-,39,9,216,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
518,31-03-2020,8:30 PM,Manipur,-,-,0,0,1,87.0,17.0,1.0,9.0,114.0,2562.0,23.0,730.0,7.0,697.0,2570390.0,1793875.0,776515.0,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992.0
519,31-03-2020,8:30 PM,Mizoram,-,-,0,0,1,65.0,10.0,3.0,9.0,87.0,2312.0,56.0,604.0,34.0,1393.0,1097206.0,525435.0,571771.0,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976.0
520,31-03-2020,8:30 PM,Odisha,-,-,0,0,3,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
521,31-03-2020,8:30 PM,Puducherry,-,-,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
522,31-03-2020,8:30 PM,Punjab,-,-,1,3,41,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
523,31-03-2020,8:30 PM,Rajasthan,-,-,3,0,74,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
524,31-03-2020,8:30 PM,Tamil Nadu,-,-,4,1,74,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
525,31-03-2020,8:30 PM,Telengana,-,-,1,1,79,,,,,,,,,,,,,,,,
526,31-03-2020,8:30 PM,Uttarakhand,-,-,2,0,7,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
527,31-03-2020,8:30 PM,Uttar Pradesh,-,-,14,0,101,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
528,31-03-2020,8:30 PM,West Bengal,-,-,0,2,26,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
529,31-03-2020,8:30 PM,Unassigned,-,-,0,0,38,,,,,,,,,,,,,,,,
530,01-04-2020,7:30 PM,Andhra Pradesh,-,-,1,0,83,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
531,01-04-2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,,,,,,,,,,,,,,,,
532,01-04-2020,7:30 PM,Assam,-,-,0,0,1,1007.0,166.0,14.0,33.0,1220.0,19115.0,1176.0,10944.0,50.0,6198.0,31205576.0,26807034.0,4398542.0,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954.0
533,01-04-2020,7:30 PM,Bihar,-,-,0,1,23,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
534,01-04-2020,7:30 PM,Chandigarh,-,-,0,0,16,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
535,01-04-2020,7:30 PM,Chhattisgarh,-,-,2,0,9,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
536,01-04-2020,7:30 PM,Delhi,-,-,6,2,152,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
537,01-04-2020,7:30 PM,Goa,-,-,0,0,5,31.0,4.0,2.0,3.0,40.0,2666.0,17.0,1405.0,25.0,1608.0,1458545.0,551731.0,906814.0,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973.0
538,01-04-2020,7:30 PM,Gujarat,-,-,5,6,82,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
539,01-04-2020,7:30 PM,Haryana,-,-,21,0,43,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
540,01-04-2020,7:30 PM,Himachal Pradesh,-,-,0,1,3,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
541,01-04-2020,7:30 PM,Jammu and Kashmir,-,-,2,2,62,,,,,,,,,,,,,,,,
542,01-04-2020,7:30 PM,Jharkhand,-,-,0,0,1,343.0,179.0,13.0,23.0,558.0,7404.0,519.0,5842.0,36.0,4942.0,32988134.0,25055073.0,7933061.0,"79,714 km2 (30,778 sq mi)","414/km2 (1,070/sq mi)",948.0
543,01-04-2020,7:30 PM,Karnataka,-,-,8,3,101,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
544,01-04-2020,7:30 PM,Kerala,-,-,23,2,241,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
545,01-04-2020,7:30 PM,Ladakh,-,-,3,0,13,,,,,,,,,,,,,,,,
546,01-04-2020,7:30 PM,Madhya Pradesh,-,-,0,3,66,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
547,01-04-2020,7:30 PM,Maharashtra,-,-,39,9,302,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
548,01-04-2020,7:30 PM,Manipur,-,-,0,0,1,87.0,17.0,1.0,9.0,114.0,2562.0,23.0,730.0,7.0,697.0,2570390.0,1793875.0,776515.0,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992.0
549,01-04-2020,7:30 PM,Mizoram,-,-,0,0,1,65.0,10.0,3.0,9.0,87.0,2312.0,56.0,604.0,34.0,1393.0,1097206.0,525435.0,571771.0,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976.0
550,01-04-2020,7:30 PM,Odisha,-,-,0,0,4,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
551,01-04-2020,7:30 PM,Puducherry,-,-,1,0,3,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
552,01-04-2020,7:30 PM,Punjab,-,-,1,3,42,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
553,01-04-2020,7:30 PM,Rajasthan,-,-,3,0,93,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
554,01-04-2020,7:30 PM,Tamil Nadu,-,-,6,1,234,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
555,01-04-2020,7:30 PM,Telengana,-,-,1,3,96,,,,,,,,,,,,,,,,
556,01-04-2020,7:30 PM,Uttarakhand,-,-,2,0,7,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
557,01-04-2020,7:30 PM,Uttar Pradesh,-,-,14,2,103,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
558,01-04-2020,7:30 PM,West Bengal,-,-,6,3,37,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
559,02-04-2020,6:00 PM,Andhra Pradesh,-,-,1,1,86,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
560,02-04-2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,,,,,,,,,,,,,,,,
561,02-04-2020,6:00 PM,Assam,-,-,0,0,5,1007.0,166.0,14.0,33.0,1220.0,19115.0,1176.0,10944.0,50.0,6198.0,31205576.0,26807034.0,4398542.0,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954.0
562,02-04-2020,6:00 PM,Bihar,-,-,0,1,24,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
563,02-04-2020,6:00 PM,Chandigarh,-,-,0,0,16,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
564,02-04-2020,6:00 PM,Chhattisgarh,-,-,2,0,9,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
565,02-04-2020,6:00 PM,Delhi,-,-,8,4,219,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
566,02-04-2020,6:00 PM,Goa,-,-,0,0,5,31.0,4.0,2.0,3.0,40.0,2666.0,17.0,1405.0,25.0,1608.0,1458545.0,551731.0,906814.0,"3,702 km2 (1,429 sq mi)","394/km2 (1,020/sq mi)",973.0
567,02-04-2020,6:00 PM,Gujarat,-,-,8,7,87,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
